#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	row_number
14124	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	155	0.000142249	27.0	363	2075	42.4	7.2	0	0	None	ClC	Cl-	1338
12493	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	292	0.000142909	24.0	428	2075	55.6	14.0	0	0	None	ClC	Cl-	1339
10627	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	106	0.000148712	32.0	249	2075	41.0	5.1	0	0	None	ClC	Cl-	1340
14083	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	121	0.000154184	35.0	204	2075	55.9	4.8	0	0	None	ClC	Cl-	1341
13313	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	469	0.000156712	23.0	663	2075	68.6	19.2	0	0	None	ClC	Cl-	1342
11232	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	254	0.000160015	26.0	333	2075	73.0	10.6	0	0	None	ClC	Cl-	1343
14872	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	214	0.000180187	25.0	497	2075	40.6	10.0	0	0	None	ClC	Cl-	1344
16752	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	233	0.000180469	25.0	240	2075	88.3	10.7	0	0	None	ClC	Cl-	1345
10030	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	125	0.000186877	29.0	274	2075	45.3	5.3	0	0	None	ClC	Cl-	1346
13397	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	185	0.000188622	26.0	364	2075	50.5	8.2	0	0	None	ClC	Cl-	1347
13576	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	113	0.000223172	31.0	143	2075	78.3	5.1	0	0	None	ClC	Cl-	1348
9431	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	82	0.00024312	33.0	122	2075	62.3	3.9	0	0	None	ClC	Cl-	1349
13504	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	103	0.000243342	31.0	177	2075	54.2	4.8	0	0	None	ClC	Cl-	1350
9994	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	83	0.000244427	36.0	147	2075	55.1	3.8	0	0	None	ClC	Cl-	1351
14381	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	185	0.000268952	27.0	451	2075	40.4	8.2	0	0	None	ClC	Cl-	1352
10365	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	185	0.000280971	25.0	334	2075	54.8	8.1	0	0	None	ClC	Cl-	1353
16649	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	157	0.000284837	25.0	206	2075	67.0	7.5	0	0	None	ClC	Cl-	1354
10258	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	68	0.000302475	35.0	143	2075	46.2	3.2	0	0	None	ClC	Cl-	1355
13032	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	254	0.000345656	22.0	375	2075	64.8	11.3	0	0	None	ClC	Cl-	1356
9980	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	384	0.000381603	23.0	573	2075	63.5	16.7	0	0	None	ClC	Cl-	1357
9811	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	111	0.000416087	32.0	268	2075	40.3	5.0	0	0	None	ClC	Cl-	1358
16456	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	85	0.000477539	33.0	113	2075	70.8	3.7	0	0	None	ClC	Cl-	1359
16721	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	188	0.000517382	24.0	297	2075	62.6	6.9	0	0	None	ClC	Cl-	1360
8903	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	142	0.000523227	30.0	232	2075	59.9	5.8	0	0	None	ClC	Cl-	1361
10606	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	309	0.000536219	22.0	414	2075	71.7	13.2	0	0	None	ClC	Cl-	1362
16060	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	278	0.000544472	24.0	418	2075	65.6	11.7	0	0	None	ClC	Cl-	1363
12519	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	297	0.000647619	23.0	334	2075	83.5	12.6	0	0	None	ClC	Cl-	1364
13056	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	249	0.000649434	25.0	393	2075	61.3	11.2	0	0	None	ClC	Cl-	1365
13072	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	123	0.00066058	33.0	227	2075	48.0	5.9	0	0	None	ClC	Cl-	1366
13324	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	396	0.000726884	23.0	760	2075	50.0	16.3	0	0	None	ClC	Cl-	1367
8756	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	124	0.000839146	30.0	163	2075	75.5	5.8	0	0	None	ClC	Cl-	1368
16706	S7UI33	2.A.49.1.4	gnl|BL_ORD_ID|15912 gnl|TC-DB|S7UI33|2.A.49.1.4 Chloride channel protein OS=Toxoplasma gondii GN=TGGT1_265500 PE=3 SV=1	135	0.000970422	28.0	171	2075	68.4	5.5	0	0	None	ClC	Cl-	1369
16556	Q9GKE7	2.A.49.2.2	gnl|BL_ORD_ID|14389 gnl|TC-DB|Q9GKE7|2.A.49.2.2 Outwardly rectifying chloride channel - Sus scrofa (Pig).	595	1.02616e-141	43.0	1011	746	57.3	76.1	0	0	None	ClC	Cl-, Br-, I-, nitrate, Acetate, Gluconate	1370
8746	P51792	2.A.49.2.3	gnl|BL_ORD_ID|8362 gnl|TC-DB|P51792|2.A.49.2.3 Chloride channel protein 3 - Rattus norvegicus (Rat).	839	1.13672e-180	37.0	842	818	95.7	95.1	0	0	None	ClC	O2-, I-, Br-, Cl-	1371
12792	P53154	2.A.50.1.1	gnl|BL_ORD_ID|8406 gnl|TC-DB|P53154|2.A.50.1.1 HYPOTHETICAL 65.3 KDA PROTEIN IN MAD1-SCY1 INTERGENIC REGION - Saccharomyces cerevisiae (Baker's yeast).	626	1.33128e-138	38.0	666	560	93.5	95.9	0	0	None	GUP	glycerol, H+	1372
10442	Q73LW9	2.A.51.1.6	gnl|BL_ORD_ID|12065 gnl|TC-DB|Q73LW9|2.A.51.1.6 Chromate transport protein OS=Treponema denticola (strain ATCC 35405 / CIP 103919 / DSM 14222) GN=TDE_1743 PE=4 SV=1	195	1.41291e-11	28.0	560	187	33.2	95.7	0	0	None	CHR	Chromate	1373
10439	Q73LW9	2.A.51.1.6	gnl|BL_ORD_ID|12065 gnl|TC-DB|Q73LW9|2.A.51.1.6 Chromate transport protein OS=Treponema denticola (strain ATCC 35405 / CIP 103919 / DSM 14222) GN=TDE_1743 PE=4 SV=1	195	1.41291e-11	28.0	560	187	33.2	95.7	0	0	None	CHR	Chromate	1374
9820	Q7S3L8	2.A.52.1.8	gnl|BL_ORD_ID|12302 gnl|TC-DB|Q7S3L8|2.A.52.1.8 Putative uncharacterized protein OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) GN=NCU08225 PE=4 SV=1	488	3.93997e-44	30.0	536	413	90.1	83.5	0	0	None	NiCoT	Ni2+	1375
14119	P38359	2.A.53.1.1	gnl|BL_ORD_ID|7800 gnl|TC-DB|P38359|2.A.53.1.1 SULFATE PERMEASE 1 (HIGH-AFFINITY SULFATE TRANSPORTER 1) - Saccharomyces cerevisiae (Baker's yeast).	717	0.0	47.0	766	859	85.1	83.4	0	0	None	SulP	Sulfate	1376
14120	P38359	2.A.53.1.1	gnl|BL_ORD_ID|7800 gnl|TC-DB|P38359|2.A.53.1.1 SULFATE PERMEASE 1 (HIGH-AFFINITY SULFATE TRANSPORTER 1) - Saccharomyces cerevisiae (Baker's yeast).	91	6.1333e-10	36.0	90	859	88.9	10.5	0	0	None	SulP	Sulfate	1377
16202	P53394	2.A.53.1.11	gnl|BL_ORD_ID|8429 gnl|TC-DB|P53394|2.A.53.1.11 Putative sulfate transporter YPR003C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YPR003C PE=1 SV=1	600	2.5557e-103	34.0	747	754	78.8	77.1	0	0	None	SulP	Sulfate	1378
15736	Q12325	2.A.53.1.13	gnl|BL_ORD_ID|9812 gnl|TC-DB|Q12325|2.A.53.1.13 Sulfate permease 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SUL2 PE=1 SV=1	732	0.0	47.0	849	893	77.3	81.9	0	0	None	SulP	None	1379
15100	B9LBX9	2.A.53.3.4	gnl|BL_ORD_ID|1715 gnl|TC-DB|B9LBX9|2.A.53.3.4 Sulphate transporter OS=Chloroflexus aurantiacus (strain ATCC 29364 / DSM 637 / Y-400-fl) GN=Chy400_1352 PE=4 SV=1	90	8.1969e-05	37.0	189	703	46.6	10.4	0	0	None	SulP	Sulfate, Cyanide	1380
16682	Q09764	2.A.53.3.7	gnl|BL_ORD_ID|9609 gnl|TC-DB|Q09764|2.A.53.3.7 Hypothetical protein C24H6.11c in chromosome I - Schizosaccharomyces pombe (Fission yeast).	780	0.0	43.0	886	958	87.1	78.6	0	0	None	SulP	Sulfate	1381
12581	Q8F8H7	2.A.53.3.8	gnl|BL_ORD_ID|12864 gnl|TC-DB|Q8F8H7|2.A.53.3.8 Carbonic anhydrase (EC 4.2.1.1) - Leptospira interrogans.	207	5.86005e-30	32.0	244	750	84.4	24.8	0	0	None	SulP	Sulfate, bicarbonate	1382
10985	Q8F8H7	2.A.53.3.8	gnl|BL_ORD_ID|12864 gnl|TC-DB|Q8F8H7|2.A.53.3.8 Carbonic anhydrase (EC 4.2.1.1) - Leptospira interrogans.	161	9.70197e-11	25.0	171	750	93.6	15.3	0	0	None	SulP	Sulfate, bicarbonate	1383
16278	Q12029	2.A.54.1.4	gnl|BL_ORD_ID|9787 gnl|TC-DB|Q12029|2.A.54.1.4 Probable mitochondrial transport protein FSF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=FSF1 PE=1 SV=1	337	4.8579e-93	46.0	349	327	94.3	97.6	0	0	None	MTC	Fe3+	1384
15934	H2ETP6	2.A.55.1.5	gnl|BL_ORD_ID|4010 gnl|TC-DB|H2ETP6|2.A.55.1.5 Natural resistance-associated macrophage protein OS=Exophiala pisciphila PE=2 SV=1	399	5.80611e-51	35.0	639	571	61.5	62.7	0	0	None	Nramp	Fe2+, Cd2+	1385
15928	H2ETP6	2.A.55.1.5	gnl|BL_ORD_ID|4010 gnl|TC-DB|H2ETP6|2.A.55.1.5 Natural resistance-associated macrophage protein OS=Exophiala pisciphila PE=2 SV=1	399	3.24611e-50	35.0	781	571	50.3	62.7	0	0	None	Nramp	Fe2+, Cd2+	1386
13969	Q9BZD2	2.A.57.1.6	gnl|BL_ORD_ID|14194 gnl|TC-DB|Q9BZD2|2.A.57.1.6 Equilibrative nucleoside transporter 3 (Solute carrier family 29, member 3) - Homo sapiens (Human). 	462	4.93043e-29	27.0	554	475	76.5	86.9	0	0	None	ENT	Nucleosides	1387
16173	Q59LX9	2.A.57.5.3	gnl|BL_ORD_ID|11211 gnl|TC-DB|Q59LX9|2.A.57.5.3 Protein BTN1 OS=Candida albicans (strain SC5314 / ATCC MYA-2876) GN=BTN1 PE=3 SV=1	469	1.34703e-63	34.0	488	426	92.2	95.1	0	0	None	ENT	Unknown	1388
9817	P45946	2.A.59.1.2	gnl|BL_ORD_ID|8170 gnl|TC-DB|P45946|2.A.59.1.2 Hypothetical protein yqcL - Bacillus subtilis.	344	1.25456e-89	44.0	433	346	79.0	98.0	0	0	None	ACR3	arsenite, antimonite	1389
16190	OGL22325	2.A.64.6.2	gnl|BL_ORD_ID|5990 gnl|TC-DB|OGL22325|2.A.64.6.2 hypothetical protein A2707_03290 [Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_01_FULL_45_15]	128	4.55381e-05	29.0	150	337	84.7	33.5	0	0	None	Tat	None	1390
9470	V2Y999	2.A.66.1.38	gnl|BL_ORD_ID|16096 gnl|TC-DB|V2Y999|2.A.66.1.38 Multidrug oligosaccharidyl-lipid polysaccharide flippase OS=Moniliophthora roreri (strain MCA 2997) GN=Moror_5484 PE=4 SV=1	511	2.52923e-124	40.0	613	585	83.0	81.7	0	0	None	MOP	drugs, Cu, Li, Al, Ni	1391
10554	P38206	2.A.66.3.1	gnl|BL_ORD_ID|7782 gnl|TC-DB|P38206|2.A.66.3.1 Nuclear division RFT1 protein - Saccharomyces cerevisiae (Baker's yeast).	505	7.09242e-46	28.0	500	574	89.6	82.1	0	0	None	MOP	phospholipids	1392
9339	P40900	2.A.67.1.2	gnl|BL_ORD_ID|7984 gnl|TC-DB|P40900|2.A.67.1.2 Sexual differentiation process protein isp4 - Schizosaccharomyces pombe (Fission yeast).	692	9.71747e-84	28.0	776	785	87.9	86.5	0	0	None	OPT	Tetrapeptides	1393
9360	Q06593	2.A.67.1.4	gnl|BL_ORD_ID|9496 gnl|TC-DB|Q06593|2.A.67.1.4 SIMILAR TO S. CEREVISIAE HYPOTHETICAL PROTEIN HRD799 - Saccharomyces cerevisiae (Baker's yeast).	201	1.09376e-17	24.0	251	877	79.3	22.0	0	0	None	OPT	Reduced glutathione, oxidized glutathione, Glutathione conjugates	1394
13539	O14031	2.A.67.1.5	gnl|BL_ORD_ID|5114 gnl|TC-DB|O14031|2.A.67.1.5 Uncharacterized oligopeptide transporter C29B12.10c OS=Schizosaccharomyces pombe GN=SPAC29B12.10c PE=1 SV=1	740	0.0	45.0	743	851	97.7	85.3	0	0	None	OPT	Glutathione, Gamma-Glu-Cys-Gly, Glu-Cys-Gly	1395
9211	Q9FJD2	2.A.67.1.6	gnl|BL_ORD_ID|14352 gnl|TC-DB|Q9FJD2|2.A.67.1.6 Oligopeptide transporter 9 OS=Arabidopsis thaliana GN=OPT9 PE=2 SV=1	704	5.90516e-136	35.0	821	741	82.2	93.5	0	0	None	OPT	Tetrapeptides, Pentapeptides	1396
8763	P53134	2.A.67.2.7	gnl|BL_ORD_ID|8404 gnl|TC-DB|P53134|2.A.67.2.7 Putative oligopeptide transporter YGL114W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YGL114W PE=1 SV=1	731	5.08441e-152	40.0	741	725	92.0	95.6	0	0	None	OPT	Oligopeptides	1397
11845	B8MZ51	2.A.69.2.3	gnl|BL_ORD_ID|1682 gnl|TC-DB|B8MZ51|2.A.69.2.3 Auxin Efflux Carrier superfamily OS=Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / NRRL 3357 / JCM 12722 / SRRC 167) GN=AFLA_083400 PE=4 SV=1	616	6.8792e-58	30.0	644	590	93.2	90.2	0	0	None	AEC	Auxin	1398
14590	P54072	2.A.69.2.6	gnl|BL_ORD_ID|8447 gnl|TC-DB|P54072|2.A.69.2.6 Uncharacterized transporter YLR152C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YLR152C PE=1 SV=1	562	2.92481e-33	24.0	605	576	88.4	91.5	0	0	None	AEC	Unknown	1399
10397	P54072	2.A.69.2.6	gnl|BL_ORD_ID|8447 gnl|TC-DB|P54072|2.A.69.2.6 Uncharacterized transporter YLR152C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YLR152C PE=1 SV=1	168	3.39373e-18	30.0	346	576	48.3	28.8	0	0	None	AEC	Unknown	1400
10387	P54072	2.A.69.2.6	gnl|BL_ORD_ID|8447 gnl|TC-DB|P54072|2.A.69.2.6 Uncharacterized transporter YLR152C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YLR152C PE=1 SV=1	234	4.11879e-16	26.0	554	576	41.3	39.2	0	0	None	AEC	Unknown	1401
9810	P50505	2.A.72.2.1	gnl|BL_ORD_ID|8335 gnl|TC-DB|P50505|2.A.72.2.1 HIGH AFFINITY POTASSIUM TRANSPORTER - Debaryomyces occidentalis (Yeast) (Schwanniomyces occidentalis).	693	1.11369e-109	31.0	769	821	84.9	81.9	0	0	None	KUP	K+	1402
10894	C4YTQ0	2.A.79.1.10	gnl|BL_ORD_ID|1969 gnl|TC-DB|C4YTQ0|2.A.79.1.10 Pheromone-regulated membrane protein 10 OS=Candida albicans (strain WO-1) GN=CAWG_05545 PE=3 SV=1	460	6.44379e-86	37.0	598	1105	74.2	40.2	0	0	None	ThrE	Unknown	1403
9316	Q9Y519	2.A.82.1.3	gnl|BL_ORD_ID|15598 gnl|TC-DB|Q9Y519|2.A.82.1.3 Transmembrane protein 184B OS=Homo sapiens GN=TMEM184B PE=1 SV=2	378	2.24852e-48	33.0	817	407	43.3	91.6	0	0	None	OST	Unknown	1404
15886	Q9Y519	2.A.82.1.3	gnl|BL_ORD_ID|15598 gnl|TC-DB|Q9Y519|2.A.82.1.3 Transmembrane protein 184B OS=Homo sapiens GN=TMEM184B PE=1 SV=2	302	2.92019e-37	30.0	609	407	47.6	74.0	0	0	None	OST	Unknown	1405
10165	Q9Y519	2.A.82.1.3	gnl|BL_ORD_ID|15598 gnl|TC-DB|Q9Y519|2.A.82.1.3 Transmembrane protein 184B OS=Homo sapiens GN=TMEM184B PE=1 SV=2	292	9.75264e-30	31.0	687	407	40.8	65.6	0	0	None	OST	Unknown	1406
15511	C4QYX5	2.A.85.3.4	gnl|BL_ORD_ID|1957 gnl|TC-DB|C4QYX5|2.A.85.3.4 Protein required for ubiquinone (Coenzyme Q) biosynthesis and for respiratory growth OS=Komagataella pastoris (strain GS115 / ATCC 20864) GN=PAS_chr1-4_0591 PE=4 SV=1	926	5.58705e-62	24.0	912	1035	95.6	82.3	0	0	None	2.A.85	Ubiquinone precursors	1407
12313	C4QYX5	2.A.85.3.4	gnl|BL_ORD_ID|1957 gnl|TC-DB|C4QYX5|2.A.85.3.4 Protein required for ubiquinone (Coenzyme Q) biosynthesis and for respiratory growth OS=Komagataella pastoris (strain GS115 / ATCC 20864) GN=PAS_chr1-4_0591 PE=4 SV=1	446	4.33573e-06	20.0	1047	1035	40.5	39.0	0	0	None	2.A.85	Ubiquinone precursors	1408
9684	S7PTY2	2.A.85.3.5	gnl|BL_ORD_ID|15906 gnl|TC-DB|S7PTY2|2.A.85.3.5 Uncharacterized protein OS=Gloeophyllum trabeum (strain ATCC 11539 / FP-39264 / Madison 617) GN=GLOTRDRAFT_66016 PE=4 SV=1	1065	0.0	34.0	1069	1040	98.0	95.6	0	0	None	2.A.85	Unknown	1409
9273	S7PTY2	2.A.85.3.5	gnl|BL_ORD_ID|15906 gnl|TC-DB|S7PTY2|2.A.85.3.5 Uncharacterized protein OS=Gloeophyllum trabeum (strain ATCC 11539 / FP-39264 / Madison 617) GN=GLOTRDRAFT_66016 PE=4 SV=1	656	1.78961e-58	28.0	1336	1040	46.6	59.1	0	0	None	2.A.85	Unknown	1410
8506	P47818	2.A.89.1.1	gnl|BL_ORD_ID|8229 gnl|TC-DB|P47818|2.A.89.1.1 Protein CCC1 - Saccharomyces cerevisiae (Baker's yeast).	278	7.93404e-42	36.0	357	322	77.0	69.9	0	0	None	2.A.89	Fe2+, Mn2+	1411
16241	B0WGJ0	2.A.90.3.2	gnl|BL_ORD_ID|1191 gnl|TC-DB|B0WGJ0|2.A.90.3.2 Synaptic glycoprotein SC2 OS=Culex quinquefasciatus GN=CpipJ_CPIJ005584 PE=4 SV=1	292	2.22069e-57	39.0	326	299	85.6	93.0	0	0	None	STRA6	Unknown	1412
8581	Q12412	2.A.92.1.8	gnl|BL_ORD_ID|9819 gnl|TC-DB|Q12412|2.A.92.1.8 Protein PNS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PNS1 PE=1 SV=1	462	2.37379e-96	38.0	462	539	97.8	85.2	0	0	None	CLT	Unknown	1413
13687	Q54IJ2	2.A.92.1.9	gnl|BL_ORD_ID|11025 gnl|TC-DB|Q54IJ2|2.A.92.1.9 CTL-like protein DDB_G0288717 OS=Dictyostelium discoideum GN=DDB_G0288717 PE=3 SV=1	315	1.1954e-06	20.0	703	548	41.1	55.1	0	0	None	CLT	Unknown	1414
13824	Q5B2K4	2.A.96.1.3	gnl|BL_ORD_ID|11235 gnl|TC-DB|Q5B2K4|2.A.96.1.3 Putative uncharacterized protein (Acetate permease) OS=Emericella nidulans GN=acpA PE=4 SV=1	245	2.36783e-54	43.0	319	298	73.4	66.1	0	0	None	AceTr	Acetate	1415
15653	P25613	2.A.96.1.4	gnl|BL_ORD_ID|7218 gnl|TC-DB|P25613|2.A.96.1.4 Uncharacterized protein YCR010C OS=Saccharomyces cerevisiae GN=YCR010C PE=1 SV=1	194	2.20412e-33	35.0	245	283	78.8	66.8	0	0	None	AceTr	Acetate	1416
16739	Q12359	2.A.96.1.5	gnl|BL_ORD_ID|9815 gnl|TC-DB|Q12359|2.A.96.1.5 Ammonia transport outward protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ATO3 PE=1 SV=1	209	2.44917e-07	27.0	252	275	80.6	69.1	0	0	None	AceTr	Ammonium	1417
10658	Q460G9	2.A.96.2.1	gnl|BL_ORD_ID|10693 gnl|TC-DB|Q460G9|2.A.96.2.1 AlcS OS=Emericella nidulans GN=alcS PE=4 SV=1	235	6.07451e-51	40.0	239	262	94.1	88.5	0	0	None	AceTr	Alcaligin	1418
10711	Q460G9	2.A.96.2.1	gnl|BL_ORD_ID|10693 gnl|TC-DB|Q460G9|2.A.96.2.1 AlcS OS=Emericella nidulans GN=alcS PE=4 SV=1	244	3.17421e-50	40.0	280	262	83.6	92.0	0	0	None	AceTr	Alcaligin	1419
15499	O95202	2.A.97.1.1	gnl|BL_ORD_ID|5928 gnl|TC-DB|O95202|2.A.97.1.1 LETM1 and EF-hand domain-containing protein 1, mitochondrial OS=Homo sapiens GN=LETM1 PE=1 SV=1	711	4.16933e-111	34.0	757	739	90.2	87.0	0	0	None	LetM1	Ca2+, Mn2+, Gd3+, La3+, Sr2+, Ba2+, Mg2+, K+, Na+	1420
15729	Q9NP59	2.A.100.1.4	gnl|BL_ORD_ID|14887 gnl|TC-DB|Q9NP59|2.A.100.1.4 Solute carrier family 40 member 1 OS=Homo sapiens GN=SLC40A1 PE=1 SV=1	529	2.13219e-54	26.0	508	571	88.8	91.8	0	0	None	Fpn	Fe2+, Mn2+, Co2+, Zn2+, Cu2+	1421
16581	Q7KSC4	2.A.105.1.3	gnl|BL_ORD_ID|12240 gnl|TC-DB|Q7KSC4|2.A.105.1.3 Mitochondrial pyruvate carrier 1 OS=Drosophila melanogaster GN=Mpc1 PE=2 SV=1	97	2.85532e-47	70.0	119	107	80.7	88.8	0	0	None	MPC	pyruvate	1422
15773	Q9VHB1	2.A.105.1.3	gnl|BL_ORD_ID|15365 gnl|TC-DB|Q9VHB1|2.A.105.1.3 CG9399, isoform A OS=Drosophila melanogaster GN=CG9399 PE=2 SV=1	110	1.73258e-38	59.0	135	154	78.5	70.8	0	0	None	MPC	pyruvate	1423
13234	B2WDS4	2.A.106.2.5	gnl|BL_ORD_ID|1333 gnl|TC-DB|B2WDS4|2.A.106.2.5 Transmembrane protein PFT27 OS=Pyrenophora tritici-repentis (strain Pt-1C-BFP) GN=PTRG_08297 PE=4 SV=1	268	3.07734e-72	47.0	284	515	90.8	50.5	0	0	None	CaCA2	Calcium 2+	1424
