proteinId	transcriptId
875224	875375
875225	875376
875226	875377
875227	875378
875228	875379
875229	875380
875230	875381
875231	875382
875232	875383
875233	875384
875234	875385
875235	875386
875236	875387
875237	875388
875238	875389
875239	875390
875240	875391
875241	875392
875242	875393
875243	875394
875244	875395
875245	875396
875246	875397
875247	875398
875248	875399
875249	875400
875250	875401
875251	875402
875252	875403
875253	875404
875254	875405
875255	875406
875256	875407
875257	875408
875258	875409
875259	875410
875260	875411
875261	875412
875262	875413
875263	875414
875264	875415
875265	875416
875266	875417
875267	875418
875268	875419
875269	875420
875270	875421
875271	875422
875272	875423
875273	875424
875274	875425
875275	875426
875276	875427
875277	875428
875278	875429
875279	875430
875280	875431
875281	875432
875282	875433
875283	875434
875284	875435
875285	875436
875286	875437
875287	875438
875288	875439
875289	875440
875290	875441
875291	875442
875292	875443
875293	875444
875294	875445
875295	875446
875296	875447
875297	875448
875298	875449
875299	875450
875300	875451
875301	875452
875302	875453
875303	875454
875304	875455
875305	875456
875306	875457
875307	875458
875308	875459
875309	875460
875310	875461
875311	875462
875312	875463
875313	875464
875314	875465
875315	875466
875316	875467
875317	875468
875318	875469
875319	875470
875320	875471
875321	875472
875322	875473
875323	875474
875324	875475
875325	875476
875326	875477
875327	875478
875328	875479
875329	875480
875330	875481
875331	875482
875332	875483
875333	875484
875334	875485
875335	875486
875336	875487
875337	875488
875338	875489
875339	875490
875340	875491
875341	875492
875342	875493
875343	875494
875344	875495
875345	875496
875346	875497
875347	875498
875348	875499
875349	875500
875350	875501
875351	875502
875352	875503
875353	875504
875354	875505
875355	875506
875356	875507
875357	875508
875358	875509
875359	875510
875360	875511
875361	875512
875362	875513
875363	875514
875364	875515
875365	875516
875366	875517
875367	875518
875368	875519
875369	875520
875370	875521
875371	875522
875372	875523
875373	875524
875374	875525
875375	875526
875376	875527
875377	875528
875378	875529
875379	875530
875380	875531
875381	875532
875382	875533
875383	875534
875384	875535
875385	875536
875386	875537
875387	875538
875388	875539
875389	875540
875390	875541
875391	875542
875392	875543
875393	875544
875394	875545
875395	875546
875396	875547
875397	875548
875398	875549
875399	875550
875400	875551
875401	875552
875402	875553
875403	875554
875404	875555
875405	875556
875406	875557
875407	875558
875408	875559
875409	875560
875410	875561
875411	875562
875412	875563
875413	875564
875414	875565
875415	875566
875416	875567
875417	875568
875418	875569
875419	875570
875420	875571
875421	875572
875422	875573
875423	875574
875424	875575
875425	875576
875426	875577
875427	875578
875428	875579
875429	875580
875430	875581
875431	875582
875432	875583
875433	875584
875434	875585
875435	875586
875436	875587
875437	875588
875438	875589
875439	875590
875440	875591
875441	875592
875442	875593
875443	875594
875444	875595
875445	875596
875446	875597
875447	875598
875448	875599
875449	875600
875450	875601
875451	875602
875452	875603
875453	875604
875454	875605
875455	875606
875456	875607
875457	875608
875458	875609
875459	875610
875460	875611
875461	875612
875462	875613
875463	875614
875464	875615
875465	875616
875466	875617
875467	875618
875468	875619
875469	875620
875470	875621
875471	875622
875472	875623
875473	875624
875474	875625
875475	875626
875476	875627
875477	875628
875478	875629
875479	875630
875480	875631
875481	875632
875482	875633
875483	875634
875484	875635
875485	875636
875486	875637
875487	875638
875488	875639
875489	875640
875490	875641
875491	875642
875492	875643
875493	875644
875494	875645
875495	875646
875496	875647
875497	875648
875498	875649
875499	875650
875500	875651
875501	875652
875502	875653
875503	875654
875504	875655
875505	875656
875506	875657
875507	875658
875508	875659
875509	875660
875510	875661
875511	875662
875512	875663
875513	875664
875514	875665
875515	875666
875516	875667
875517	875668
875518	875669
875519	875670
875520	875671
875521	875672
875522	875673
875523	875674
875524	875675
875525	875676
875526	875677
875527	875678
875528	875679
875529	875680
875530	875681
875531	875682
875532	875683
875533	875684
875534	875685
875535	875686
875536	875687
875537	875688
875538	875689
875539	875690
875540	875691
875541	875692
875542	875693
875543	875694
875544	875695
875545	875696
875546	875697
875547	875698
875548	875699
875549	875700
875550	875701
875551	875702
875552	875703
875553	875704
875554	875705
875555	875706
875556	875707
875557	875708
875558	875709
875559	875710
875560	875711
875561	875712
875562	875713
875563	875714
875564	875715
875565	875716
875566	875717
875567	875718
875568	875719
875569	875720
875570	875721
875571	875722
875572	875723
875573	875724
875574	875725
875575	875726
875576	875727
875577	875728
875578	875729
875579	875730
875580	875731
875581	875732
875582	875733
875583	875734
875584	875735
875585	875736
875586	875737
875587	875738
875588	875739
875589	875740
875590	875741
875591	875742
875592	875743
875593	875744
875594	875745
875595	875746
875596	875747
875597	875748
875598	875749
875599	875750
875600	875751
875601	875752
875602	875753
875603	875754
875604	875755
875605	875756
875606	875757
875607	875758
875608	875759
875609	875760
875610	875761
875611	875762
875612	875763
875613	875764
875614	875765
875615	875766
875616	875767
875617	875768
875618	875769
875619	875770
875620	875771
875621	875772
875622	875773
875623	875774
875624	875775
875625	875776
875626	875777
875627	875778
875628	875779
875629	875780
875630	875781
875631	875782
875632	875783
875633	875784
875634	875785
875635	875786
875636	875787
875637	875788
875638	875789
875639	875790
875640	875791
875641	875792
875642	875793
875643	875794
875644	875795
875645	875796
875646	875797
875647	875798
875648	875799
875649	875800
875650	875801
875651	875802
875652	875803
875653	875804
875654	875805
875655	875806
875656	875807
875657	875808
875658	875809
875659	875810
875660	875811
875661	875812
875662	875813
875663	875814
875664	875815
875665	875816
875666	875817
875667	875818
875668	875819
875669	875820
875670	875821
875671	875822
875672	875823
875673	875824
875674	875825
875675	875826
875676	875827
875677	875828
875678	875829
875679	875830
875680	875831
875681	875832
875682	875833
875683	875834
875684	875835
875685	875836
875686	875837
875687	875838
875688	875839
875689	875840
875690	875841
875691	875842
875692	875843
875693	875844
875694	875845
875695	875846
875696	875847
875697	875848
875698	875849
875699	875850
875700	875851
875701	875852
875702	875853
875703	875854
875704	875855
875705	875856
875706	875857
875707	875858
875708	875859
875709	875860
875710	875861
875711	875862
875712	875863
875713	875864
875714	875865
875715	875866
875716	875867
875717	875868
875718	875869
875719	875870
875720	875871
875721	875872
875722	875873
875723	875874
875724	875875
875725	875876
875726	875877
875727	875878
875728	875879
875729	875880
875730	875881
875731	875882
875732	875883
875733	875884
875734	875885
875735	875886
875736	875887
875737	875888
875738	875889
875739	875890
875740	875891
875741	875892
875742	875893
875743	875894
875744	875895
875745	875896
875746	875897
875747	875898
875748	875899
875749	875900
875750	875901
875751	875902
875752	875903
875753	875904
875754	875905
875755	875906
875756	875907
875757	875908
875758	875909
875759	875910
875760	875911
875761	875912
875762	875913
875763	875914
875764	875915
875765	875916
875766	875917
875767	875918
875768	875919
875769	875920
875770	875921
875771	875922
875772	875923
875773	875924
875774	875925
875775	875926
875776	875927
875777	875928
875778	875929
875779	875930
875780	875931
875781	875932
875782	875933
875783	875934
875784	875935
875785	875936
875786	875937
875787	875938
875788	875939
875789	875940
875790	875941
875791	875942
875792	875943
875793	875944
875794	875945
875795	875946
875796	875947
875797	875948
875798	875949
875799	875950
875800	875951
875801	875952
875802	875953
875803	875954
875804	875955
875805	875956
875806	875957
875807	875958
875808	875959
875809	875960
875810	875961
875811	875962
875812	875963
875813	875964
875814	875965
875815	875966
875816	875967
875817	875968
875818	875969
875819	875970
875820	875971
875821	875972
875822	875973
875823	875974
875824	875975
875825	875976
875826	875977
875827	875978
875828	875979
875829	875980
875830	875981
875831	875982
875832	875983
875833	875984
875834	875985
875835	875986
875836	875987
875837	875988
875838	875989
875839	875990
875840	875991
875841	875992
875842	875993
875843	875994
875844	875995
875845	875996
875846	875997
875847	875998
875848	875999
875849	876000
875850	876001
875851	876002
875852	876003
875853	876004
875854	876005
875855	876006
875856	876007
875857	876008
875858	876009
875859	876010
875860	876011
875861	876012
875862	876013
875863	876014
875864	876015
875865	876016
875866	876017
875867	876018
875868	876019
875869	876020
875870	876021
875871	876022
875872	876023
875873	876024
875874	876025
875875	876026
875876	876027
875877	876028
875878	876029
875879	876030
875880	876031
875881	876032
875882	876033
875883	876034
875884	876035
875885	876036
875886	876037
875887	876038
875888	876039
875889	876040
875890	876041
875891	876042
875892	876043
875893	876044
875894	876045
875895	876046
875896	876047
875897	876048
875898	876049
875899	876050
875900	876051
875901	876052
875902	876053
875903	876054
875904	876055
875905	876056
875906	876057
875907	876058
875908	876059
875909	876060
875910	876061
875911	876062
875912	876063
875913	876064
875914	876065
875915	876066
875916	876067
875917	876068
875918	876069
875919	876070
875920	876071
875921	876072
875922	876073
875923	876074
875924	876075
875925	876076
875926	876077
875927	876078
875928	876079
875929	876080
875930	876081
875931	876082
875932	876083
875933	876084
875934	876085
875935	876086
875936	876087
875937	876088
875938	876089
875939	876090
875940	876091
875941	876092
875942	876093
875943	876094
875944	876095
875945	876096
875946	876097
875947	876098
875948	876099
875949	876100
875950	876101
875951	876102
875952	876103
875953	876104
875954	876105
875955	876106
875956	876107
875957	876108
875958	876109
875959	876110
875960	876111
875961	876112
875962	876113
875963	876114
875964	876115
875965	876116
875966	876117
875967	876118
875968	876119
875969	876120
875970	876121
875971	876122
875972	876123
875973	876124
875974	876125
875975	876126
875976	876127
875977	876128
875978	876129
875979	876130
875980	876131
875981	876132
875982	876133
875983	876134
875984	876135
875985	876136
875986	876137
875987	876138
875988	876139
875989	876140
875990	876141
875991	876142
875992	876143
875993	876144
875994	876145
875995	876146
875996	876147
875997	876148
875998	876149
875999	876150
876000	876151
876001	876152
876002	876153
876003	876154
876004	876155
876005	876156
876006	876157
876007	876158
876008	876159
876009	876160
876010	876161
876011	876162
876012	876163
876013	876164
876014	876165
876015	876166
876016	876167
876017	876168
876018	876169
876019	876170
876020	876171
876021	876172
876022	876173
876023	876174
876024	876175
876025	876176
876026	876177
876027	876178
876028	876179
876029	876180
876030	876181
876031	876182
876032	876183
876033	876184
876034	876185
876035	876186
876036	876187
876037	876188
876038	876189
876039	876190
876040	876191
876041	876192
876042	876193
876043	876194
876044	876195
876045	876196
876046	876197
876047	876198
876048	876199
876049	876200
876050	876201
876051	876202
876052	876203
876053	876204
876054	876205
876055	876206
876056	876207
876057	876208
876058	876209
876059	876210
876060	876211
876061	876212
876062	876213
876063	876214
876064	876215
876065	876216
876066	876217
876067	876218
876068	876219
876069	876220
876070	876221
876071	876222
876072	876223
876073	876224
876074	876225
876075	876226
876076	876227
876077	876228
876078	876229
876079	876230
876080	876231
876081	876232
876082	876233
876083	876234
876084	876235
876085	876236
876086	876237
876087	876238
876088	876239
876089	876240
876090	876241
876091	876242
876092	876243
876093	876244
876094	876245
876095	876246
876096	876247
876097	876248
876098	876249
876099	876250
876100	876251
876101	876252
876102	876253
876103	876254
876104	876255
876105	876256
876106	876257
876107	876258
876108	876259
876109	876260
876110	876261
876111	876262
876112	876263
876113	876264
876114	876265
876115	876266
876116	876267
876117	876268
876118	876269
876119	876270
876120	876271
876121	876272
876122	876273
876123	876274
876124	876275
876125	876276
876126	876277
876127	876278
876128	876279
876129	876280
876130	876281
876131	876282
876132	876283
876133	876284
876134	876285
876135	876286
876136	876287
876137	876288
876138	876289
876139	876290
876140	876291
876141	876292
876142	876293
876143	876294
876144	876295
876145	876296
876146	876297
876147	876298
876148	876299
876149	876300
876150	876301
876151	876302
876152	876303
876153	876304
876154	876305
876155	876306
876156	876307
876157	876308
876158	876309
876159	876310
876160	876311
876161	876312
876162	876313
876163	876314
876164	876315
876165	876316
876166	876317
876167	876318
876168	876319
876169	876320
876170	876321
876171	876322
876172	876323
876173	876324
876174	876325
876175	876326
876176	876327
876177	876328
876178	876329
876179	876330
876180	876331
876181	876332
876182	876333
876183	876334
876184	876335
876185	876336
876186	876337
876187	876338
876188	876339
876189	876340
876190	876341
876191	876342
876192	876343
876193	876344
876194	876345
876195	876346
876196	876347
876197	876348
876198	876349
876199	876350
876200	876351
876201	876352
876202	876353
876203	876354
876204	876355
876205	876356
876206	876357
876207	876358
876208	876359
876209	876360
876210	876361
876211	876362
876212	876363
876213	876364
876214	876365
876215	876366
876216	876367
876217	876368
876218	876369
876219	876370
876220	876371
876221	876372
876222	876373
876223	876374
876224	876375
876225	876376
876226	876377
876227	876378
876228	876379
876229	876380
876230	876381
876231	876382
876232	876383
876233	876384
876234	876385
876235	876386
876236	876387
876237	876388
876238	876389
876239	876390
876240	876391
876241	876392
876242	876393
876243	876394
876244	876395
876245	876396
876246	876397
876247	876398
876248	876399
876249	876400
876250	876401
876251	876402
876252	876403
876253	876404
876254	876405
876255	876406
876256	876407
876257	876408
876258	876409
876259	876410
876260	876411
876261	876412
876262	876413
876263	876414
876264	876415
876265	876416
876266	876417
876267	876418
876268	876419
876269	876420
876270	876421
876271	876422
876272	876423
876273	876424
876274	876425
876275	876426
876276	876427
876277	876428
876278	876429
876279	876430
876280	876431
876281	876432
876282	876433
876283	876434
876284	876435
876285	876436
876286	876437
876287	876438
876288	876439
876289	876440
876290	876441
876291	876442
876292	876443
876293	876444
876294	876445
876295	876446
876296	876447
876297	876448
876298	876449
876299	876450
876300	876451
876301	876452
876302	876453
876303	876454
876304	876455
876305	876456
876306	876457
876307	876458
876308	876459
876309	876460
876310	876461
876311	876462
876312	876463
876313	876464
876314	876465
876315	876466
876316	876467
876317	876468
876318	876469
876319	876470
876320	876471
876321	876472
876322	876473
876323	876474
876324	876475
876325	876476
876326	876477
876327	876478
876328	876479
876329	876480
876330	876481
876331	876482
876332	876483
876333	876484
876334	876485
876335	876486
876336	876487
876337	876488
876338	876489
876339	876490
876340	876491
876341	876492
876342	876493
876343	876494
876344	876495
876345	876496
876346	876497
876347	876498
876348	876499
876349	876500
876350	876501
876351	876502
876352	876503
876353	876504
876354	876505
876355	876506
876356	876507
876357	876508
876358	876509
876359	876510
876360	876511
876361	876512
876362	876513
876363	876514
876364	876515
876365	876516
876366	876517
876367	876518
876368	876519
876369	876520
876370	876521
876371	876522
876372	876523
876373	876524
876374	876525
876375	876526
876376	876527
876377	876528
876378	876529
876379	876530
876380	876531
876381	876532
876382	876533
876383	876534
876384	876535
876385	876536
876386	876537
876387	876538
876388	876539
876389	876540
876390	876541
876391	876542
876392	876543
876393	876544
876394	876545
876395	876546
876396	876547
876397	876548
876398	876549
876399	876550
876400	876551
876401	876552
876402	876553
876403	876554
876404	876555
876405	876556
876406	876557
876407	876558
876408	876559
876409	876560
876410	876561
876411	876562
876412	876563
876413	876564
876414	876565
876415	876566
876416	876567
876417	876568
876418	876569
876419	876570
876420	876571
876421	876572
876422	876573
876423	876574
876424	876575
876425	876576
876426	876577
876427	876578
876428	876579
876429	876580
876430	876581
876431	876582
876432	876583
876433	876584
876434	876585
876435	876586
876436	876587
876437	876588
876438	876589
876439	876590
876440	876591
876441	876592
876442	876593
876443	876594
876444	876595
876445	876596
876446	876597
876447	876598
876448	876599
876449	876600
876450	876601
876451	876602
876452	876603
876453	876604
876454	876605
876455	876606
876456	876607
876457	876608
876458	876609
876459	876610
876460	876611
876461	876612
876462	876613
876463	876614
876464	876615
876465	876616
876466	876617
876467	876618
876468	876619
876469	876620
876470	876621
876471	876622
876472	876623
876473	876624
876474	876625
876475	876626
876476	876627
876477	876628
876478	876629
876479	876630
876480	876631
876481	876632
876482	876633
876483	876634
876484	876635
876485	876636
876486	876637
876487	876638
876488	876639
876489	876640
876490	876641
876491	876642
876492	876643
876493	876644
876494	876645
876495	876646
876496	876647
876497	876648
876498	876649
876499	876650
876500	876651
876501	876652
876502	876653
876503	876654
876504	876655
876505	876656
876506	876657
876507	876658
876508	876659
876509	876660
876510	876661
876511	876662
876512	876663
876513	876664
876514	876665
876515	876666
876516	876667
876517	876668
876518	876669
876519	876670
876520	876671
876521	876672
876522	876673
876523	876674
876524	876675
876525	876676
876526	876677
876527	876678
876528	876679
876529	876680
876530	876681
876531	876682
876532	876683
876533	876684
876534	876685
876535	876686
876536	876687
876537	876688
876538	876689
876539	876690
876540	876691
876541	876692
876542	876693
876543	876694
876544	876695
876545	876696
876546	876697
876547	876698
876548	876699
876549	876700
876550	876701
876551	876702
876552	876703
876553	876704
876554	876705
876555	876706
876556	876707
876557	876708
876558	876709
876559	876710
876560	876711
876561	876712
876562	876713
876563	876714
876564	876715
876565	876716
876566	876717
876567	876718
876568	876719
876569	876720
876570	876721
876571	876722
876572	876723
876573	876724
876574	876725
876575	876726
876576	876727
876577	876728
876578	876729
876579	876730
876580	876731
876581	876732
876582	876733
876583	876734
876584	876735
876585	876736
876586	876737
876587	876738
876588	876739
876589	876740
876590	876741
876591	876742
876592	876743
876593	876744
876594	876745
876595	876746
876596	876747
876597	876748
876598	876749
876599	876750
876600	876751
876601	876752
876602	876753
876603	876754
876604	876755
876605	876756
876606	876757
876607	876758
876608	876759
876609	876760
876610	876761
876611	876762
876612	876763
876613	876764
876614	876765
876615	876766
876616	876767
876617	876768
876618	876769
876619	876770
876620	876771
876621	876772
876622	876773
876623	876774
876624	876775
876625	876776
876626	876777
876627	876778
876628	876779
876629	876780
876630	876781
876631	876782
876632	876783
876633	876784
876634	876785
876635	876786
876636	876787
876637	876788
876638	876789
876639	876790
876640	876791
876641	876792
876642	876793
876643	876794
876644	876795
876645	876796
876646	876797
876647	876798
876648	876799
876649	876800
876650	876801
876651	876802
876652	876803
876653	876804
876654	876805
876655	876806
876656	876807
876657	876808
876658	876809
876659	876810
876660	876811
876661	876812
876662	876813
876663	876814
876664	876815
876665	876816
876666	876817
876667	876818
876668	876819
876669	876820
876670	876821
876671	876822
876672	876823
876673	876824
876674	876825
876675	876826
876676	876827
876677	876828
876678	876829
876679	876830
876680	876831
876681	876832
876682	876833
876683	876834
876684	876835
876685	876836
876686	876837
876687	876838
876688	876839
876689	876840
876690	876841
876691	876842
876692	876843
876693	876844
876694	876845
876695	876846
876696	876847
876697	876848
876698	876849
876699	876850
876700	876851
876701	876852
876702	876853
876703	876854
876704	876855
876705	876856
876706	876857
876707	876858
876708	876859
876709	876860
876710	876861
876711	876862
876712	876863
876713	876864
876714	876865
876715	876866
876716	876867
876717	876868
876718	876869
876719	876870
876720	876871
876721	876872
876722	876873
876723	876874
876724	876875
876725	876876
876726	876877
876727	876878
876728	876879
876729	876880
876730	876881
876731	876882
876732	876883
876733	876884
876734	876885
876735	876886
876736	876887
876737	876888
876738	876889
876739	876890
876740	876891
876741	876892
876742	876893
876743	876894
876744	876895
876745	876896
876746	876897
876747	876898
876748	876899
876749	876900
876750	876901
876751	876902
876752	876903
876753	876904
876754	876905
876755	876906
876756	876907
876757	876908
876758	876909
876759	876910
876760	876911
876761	876912
876762	876913
876763	876914
876764	876915
876765	876916
876766	876917
876767	876918
876768	876919
876769	876920
876770	876921
876771	876922
876772	876923
876773	876924
876774	876925
876775	876926
876776	876927
876777	876928
876778	876929
876779	876930
876780	876931
876781	876932
876782	876933
876783	876934
876784	876935
876785	876936
876786	876937
876787	876938
876788	876939
876789	876940
876790	876941
876791	876942
876792	876943
876793	876944
876794	876945
876795	876946
876796	876947
876797	876948
876798	876949
876799	876950
876800	876951
876801	876952
876802	876953
876803	876954
876804	876955
876805	876956
876806	876957
876807	876958
876808	876959
876809	876960
876810	876961
876811	876962
876812	876963
876813	876964
876814	876965
876815	876966
876816	876967
876817	876968
876818	876969
876819	876970
876820	876971
876821	876972
876822	876973
876823	876974
876824	876975
876825	876976
876826	876977
876827	876978
876828	876979
876829	876980
876830	876981
876831	876982
876832	876983
876833	876984
876834	876985
876835	876986
876836	876987
876837	876988
876838	876989
876839	876990
876840	876991
876841	876992
876842	876993
876843	876994
876844	876995
876845	876996
876846	876997
876847	876998
876848	876999
876849	877000
876850	877001
876851	877002
876852	877003
876853	877004
876854	877005
876855	877006
876856	877007
876857	877008
876858	877009
876859	877010
876860	877011
876861	877012
876862	877013
876863	877014
876864	877015
876865	877016
876866	877017
876867	877018
876868	877019
876869	877020
876870	877021
876871	877022
876872	877023
876873	877024
876874	877025
876875	877026
876876	877027
876877	877028
876878	877029
876879	877030
876880	877031
876881	877032
876882	877033
876883	877034
876884	877035
876885	877036
876886	877037
876887	877038
876888	877039
876889	877040
876890	877041
876891	877042
876892	877043
876893	877044
876894	877045
876895	877046
876896	877047
876897	877048
876898	877049
876899	877050
876900	877051
876901	877052
876902	877053
876903	877054
876904	877055
876905	877056
876906	877057
876907	877058
876908	877059
876909	877060
876910	877061
876911	877062
876912	877063
876913	877064
876914	877065
876915	877066
876916	877067
876917	877068
876918	877069
876919	877070
876920	877071
876921	877072
876922	877073
876923	877074
876924	877075
876925	877076
876926	877077
876927	877078
876928	877079
876929	877080
876930	877081
876931	877082
876932	877083
876933	877084
876934	877085
876935	877086
876936	877087
876937	877088
876938	877089
876939	877090
876940	877091
876941	877092
876942	877093
876943	877094
876944	877095
876945	877096
876946	877097
876947	877098
876948	877099
876949	877100
876950	877101
876951	877102
876952	877103
876953	877104
876954	877105
876955	877106
876956	877107
876957	877108
876958	877109
876959	877110
876960	877111
876961	877112
876962	877113
876963	877114
876964	877115
876965	877116
876966	877117
876967	877118
876968	877119
876969	877120
876970	877121
876971	877122
876972	877123
876973	877124
876974	877125
876975	877126
876976	877127
876977	877128
876978	877129
876979	877130
876980	877131
876981	877132
876982	877133
876983	877134
876984	877135
876985	877136
876986	877137
876987	877138
876988	877139
876989	877140
876990	877141
876991	877142
876992	877143
876993	877144
876994	877145
876995	877146
876996	877147
876997	877148
876998	877149
876999	877150
877000	877151
877001	877152
877002	877153
877003	877154
877004	877155
877005	877156
877006	877157
877007	877158
877008	877159
877009	877160
877010	877161
877011	877162
877012	877163
877013	877164
877014	877165
877015	877166
877016	877167
877017	877168
877018	877169
877019	877170
877020	877171
877021	877172
877022	877173
877023	877174
877024	877175
877025	877176
877026	877177
877027	877178
877028	877179
877029	877180
877030	877181
877031	877182
877032	877183
877033	877184
877034	877185
877035	877186
877036	877187
877037	877188
877038	877189
877039	877190
877040	877191
877041	877192
877042	877193
877043	877194
877044	877195
877045	877196
877046	877197
877047	877198
877048	877199
877049	877200
877050	877201
877051	877202
877052	877203
877053	877204
877054	877205
877055	877206
877056	877207
877057	877208
877058	877209
877059	877210
877060	877211
877061	877212
877062	877213
877063	877214
877064	877215
877065	877216
877066	877217
877067	877218
877068	877219
877069	877220
877070	877221
877071	877222
877072	877223
877073	877224
877074	877225
877075	877226
877076	877227
877077	877228
877078	877229
877079	877230
877080	877231
877081	877232
877082	877233
877083	877234
877084	877235
877085	877236
877086	877237
877087	877238
877088	877239
877089	877240
877090	877241
877091	877242
877092	877243
877093	877244
877094	877245
877095	877246
877096	877247
877097	877248
877098	877249
877099	877250
877100	877251
877101	877252
877102	877253
877103	877254
877104	877255
877105	877256
877106	877257
877107	877258
877108	877259
877109	877260
877110	877261
877111	877262
877112	877263
877113	877264
877114	877265
877115	877266
877116	877267
877117	877268
877118	877269
877119	877270
877120	877271
877121	877272
877122	877273
877123	877274
877124	877275
877125	877276
877126	877277
877127	877278
877128	877279
877129	877280
877130	877281
877131	877282
877132	877283
877133	877284
877134	877285
877135	877286
877136	877287
877137	877288
877138	877289
877139	877290
877140	877291
877141	877292
877142	877293
877143	877294
877144	877295
877145	877296
877146	877297
877147	877298
877148	877299
877149	877300
877150	877301
877151	877302
877152	877303
877153	877304
877154	877305
877155	877306
877156	877307
877157	877308
877158	877309
877159	877310
877160	877311
877161	877312
877162	877313
877163	877314
877164	877315
877165	877316
877166	877317
877167	877318
877168	877319
877169	877320
877170	877321
877171	877322
877172	877323
877173	877324
877174	877325
877175	877326
877176	877327
877177	877328
877178	877329
877179	877330
877180	877331
877181	877332
877182	877333
877183	877334
877184	877335
877185	877336
877186	877337
877187	877338
877188	877339
877189	877340
877190	877341
877191	877342
877192	877343
877193	877344
877194	877345
877195	877346
877196	877347
877197	877348
877198	877349
877199	877350
877200	877351
877201	877352
877202	877353
877203	877354
877204	877355
877205	877356
877206	877357
877207	877358
877208	877359
877209	877360
877210	877361
877211	877362
877212	877363
877213	877364
877214	877365
877215	877366
877216	877367
877217	877368
877218	877369
877219	877370
877220	877371
877221	877372
877222	877373
877223	877374
877224	877375
877225	877376
877226	877377
877227	877378
877228	877379
877229	877380
877230	877381
877231	877382
877232	877383
877233	877384
877234	877385
877235	877386
877236	877387
877237	877388
877238	877389
877239	877390
877240	877391
877241	877392
877242	877393
877243	877394
877244	877395
877245	877396
877246	877397
877247	877398
877248	877399
877249	877400
877250	877401
877251	877402
877252	877403
877253	877404
877254	877405
877255	877406
877256	877407
877257	877408
877258	877409
877259	877410
877260	877411
877261	877412
877262	877413
877263	877414
877264	877415
877265	877416
877266	877417
877267	877418
877268	877419
877269	877420
877270	877421
877271	877422
877272	877423
877273	877424
877274	877425
877275	877426
877276	877427
877277	877428
877278	877429
877279	877430
877280	877431
877281	877432
877282	877433
877283	877434
877284	877435
877285	877436
877286	877437
877287	877438
877288	877439
877289	877440
877290	877441
877291	877442
877292	877443
877293	877444
877294	877445
877295	877446
877296	877447
877297	877448
877298	877449
877299	877450
877300	877451
877301	877452
877302	877453
877303	877454
877304	877455
877305	877456
877306	877457
877307	877458
877308	877459
877309	877460
877310	877461
877311	877462
877312	877463
877313	877464
877314	877465
877315	877466
877316	877467
877317	877468
877318	877469
877319	877470
877320	877471
877321	877472
877322	877473
877323	877474
877324	877475
877325	877476
877326	877477
877327	877478
877328	877479
877329	877480
877330	877481
877331	877482
877332	877483
877333	877484
877334	877485
877335	877486
877336	877487
877337	877488
877338	877489
877339	877490
877340	877491
877341	877492
877342	877493
877343	877494
877344	877495
877345	877496
877346	877497
877347	877498
877348	877499
877349	877500
877350	877501
877351	877502
877352	877503
877353	877504
877354	877505
877355	877506
877356	877507
877357	877508
877358	877509
877359	877510
877360	877511
877361	877512
877362	877513
877363	877514
877364	877515
877365	877516
877366	877517
877367	877518
877368	877519
877369	877520
877370	877521
877371	877522
877372	877523
877373	877524
877374	877525
877375	877526
877376	877527
877377	877528
877378	877529
877379	877530
877380	877531
877381	877532
877382	877533
877383	877534
877384	877535
877385	877536
877386	877537
877387	877538
877388	877539
877389	877540
877390	877541
877391	877542
877392	877543
877393	877544
877394	877545
877395	877546
877396	877547
877397	877548
877398	877549
877399	877550
877400	877551
877401	877552
877402	877553
877403	877554
877404	877555
877405	877556
877406	877557
877407	877558
877408	877559
877409	877560
877410	877561
877411	877562
877412	877563
877413	877564
877414	877565
877415	877566
877416	877567
877417	877568
877418	877569
877419	877570
877420	877571
877421	877572
877422	877573
877423	877574
877424	877575
877425	877576
877426	877577
877427	877578
877428	877579
877429	877580
877430	877581
877431	877582
877432	877583
877433	877584
877434	877585
877435	877586
877436	877587
877437	877588
877438	877589
877439	877590
877440	877591
877441	877592
877442	877593
877443	877594
877444	877595
877445	877596
877446	877597
877447	877598
877448	877599
877449	877600
877450	877601
877451	877602
877452	877603
877453	877604
877454	877605
877455	877606
877456	877607
877457	877608
877458	877609
877459	877610
877460	877611
877461	877612
877462	877613
877463	877614
877464	877615
877465	877616
877466	877617
877467	877618
877468	877619
877469	877620
877470	877621
877471	877622
877472	877623
877473	877624
877474	877625
877475	877626
877476	877627
877477	877628
877478	877629
877479	877630
877480	877631
877481	877632
877482	877633
877483	877634
877484	877635
877485	877636
877486	877637
877487	877638
877488	877639
877489	877640
877490	877641
877491	877642
877492	877643
877493	877644
877494	877645
877495	877646
877496	877647
877497	877648
877498	877649
877499	877650
877500	877651
877501	877652
877502	877653
877503	877654
877504	877655
877505	877656
877506	877657
877507	877658
877508	877659
877509	877660
877510	877661
877511	877662
877512	877663
877513	877664
877514	877665
877515	877666
877516	877667
877517	877668
877518	877669
877519	877670
877520	877671
877521	877672
877522	877673
877523	877674
877524	877675
877525	877676
877526	877677
877527	877678
877528	877679
877529	877680
877530	877681
877531	877682
877532	877683
877533	877684
877534	877685
877535	877686
877536	877687
877537	877688
877538	877689
877539	877690
877540	877691
877541	877692
877542	877693
877543	877694
877544	877695
877545	877696
877546	877697
877547	877698
877548	877699
877549	877700
877550	877701
877551	877702
877552	877703
877553	877704
877554	877705
